,customer_number,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index
3391,103391,633,11,9.5,114.0,105000.0,0.0,3,3,0,0,0.43
3392,103392,825,15,5.5,66.0,59200.0,0.0,4,4,0,0,0.26
3393,103393,812,16,8.6,103.2,119300.0,0.0,1,1,0,0,0.295
3394,103394,760,9,3.3,39.6,148100.0,0.0,1,1,0,0,0.199
3395,103395,759,14,13.4,160.8,113900.0,0.0,1,1,0,0,0.343
3396,103396,746,8,14.7,176.4,82800.0,0.0,4,4,0,0,0.372
3397,103397,607,10,14.1,169.2,15600.0,0.0,1,1,0,0,0.309
3398,103398,733,11,7.0,84.0,80000.0,0.0,2,2,0,0,0.257
3399,103399,704,2,8.2,98.4,17900.0,0.0,1,1,0,0,0.145
3400,103400,764,5,8.3,99.6,35300.0,0.0,1,1,0,0,0.178
3401,103401,747,18,13.2,158.4,449600.0,0.0,2,2,0,0,0.463
3402,103402,750,14,3.9,46.8,154200.0,0.0,0,0,0,0,0.324
3403,103403,677,0,1.6,19.2,51500.0,0.0,5,5,0,0,0.093
3404,103404,749,10,12.3,147.6,105200.0,0.0,4,4,0,0,0.334
3405,103405,753,9,18.1,217.2,213600.0,0.0,1,1,0,0,0.363
3406,103406,797,12,10.9,130.8,91200.0,0.0,0,0,0,0,0.343
3407,103407,648,11,3.0,36.0,36600.0,0.0,3,3,0,0,0.34
3408,103408,693,12,2.0,24.0,33900.0,0.0,2,2,0,0,0.204
3409,103409,628,11,2.5,30.0,60000.0,0.0,2,2,0,0,0.196
3410,103410,744,5,3.9,46.8,86300.0,0.0,2,2,0,0,0.253
3411,103411,808,4,5.1,61.2,355700.0,0.0,0,0,0,0,0.196
3412,103412,653,7,6.5,78.0,102700.0,0.0,0,0,0,0,0.177
3413,103413,736,3,16.0,192.0,81400.0,0.0,3,3,0,0,0.283
3414,103414,743,1,14.9,178.8,69900.0,0.0,3,3,0,0,0.234
3415,103415,626,9,14.8,177.6,86800.0,0.0,1,1,0,0,0.284
3416,103416,770,10,13.2,158.4,76300.0,0.0,0,0,0,0,0.387
3417,103417,629,13,2.4,28.8,42400.0,0.0,0,0,0,0,0.29
3418,103418,737,8,15.2,182.4,119400.0,0.0,1,1,0,0,0.263
3419,103419,747,8,8.8,105.6,57800.0,0.0,3,3,0,0,0.274
3420,103420,769,12,8.2,98.4,48700.0,0.0,2,2,0,0,0.271
3421,103421,753,10,4.9,58.8,133300.0,0.0,0,0,0,0,0.333
3422,103422,678,12,13.3,159.6,29800.0,0.0,0,0,1,0,0.377
3423,103423,746,8,17.2,206.4,131000.0,0.0,2,2,0,0,0.29
3424,103424,678,7,8.0,96.0,46700.0,,0,0,0,0,0.359
3425,103425,674,10,1.0,12.0,48900.0,0.0,1,1,0,0,0.156
3426,103426,654,8,1.7,20.4,167100.0,0.0,1,1,1,0,0.273
3427,103427,646,9,1.0,12.0,24000.0,0.0,1,1,1,0,0.303
3428,103428,760,12,2.8,33.6,188000.0,0.0,1,1,1,0,0.27
3429,103429,782,12,9.0,108.0,232300.0,0.0,2,2,0,0,0.261
3430,103430,775,7,9.0,108.0,161700.0,0.0,4,4,0,0,0.376
3431,103431,630,2,6.0,72.0,60700.0,1.0,1,1,0,0,0.219
3432,103432,745,5,12.0,144.0,31300.0,0.0,0,0,0,0,0.229
3433,103433,678,13,8.0,96.0,77900.0,0.0,1,1,1,0,0.44
3434,103434,787,9,4.8,57.6,210000.0,0.0,3,3,0,0,0.19
3435,103435,747,3,11.0,132.0,56100.0,0.0,3,3,0,0,0.283
3436,103436,720,4,11.6,139.2,40700.0,0.0,5,5,0,0,0.349
3437,103437,688,16,12.8,153.6,82300.0,0.0,4,4,0,0,0.416
3438,103438,619,13,7.7,92.4,23200.0,0.0,1,1,0,0,0.424
3439,103439,775,11,7.2,86.4,84500.0,0.0,1,1,0,0,0.375
3440,103440,786,7,11.5,138.0,52000.0,0.0,1,1,0,0,0.359
3441,103441,722,7,8.5,102.0,53700.0,0.0,2,2,0,0,0.352
3442,103442,755,12,15.0,180.0,32900.0,0.0,2,2,0,0,0.5
3443,103443,757,4,13.0,156.0,62000.0,0.0,0,0,0,0,0.259
3444,103444,752,6,11.0,132.0,149700.0,0.0,2,2,0,0,0.228
3445,103445,724,11,4.8,57.6,52000.0,0.0,1,1,1,0,0.206
3446,103446,712,7,15.6,187.2,107500.0,0.0,2,2,0,0,0.314
3447,103447,739,15,5.6,67.2,79800.0,0.0,0,0,1,0,0.332
3448,103448,727,10,11.4,136.8,246900.0,0.0,0,0,0,0,0.267
3449,103449,758,4,16.9,202.8,128400.0,0.0,2,2,0,0,0.413
3450,103450,733,4,4.5,54.0,99300.0,0.0,2,2,0,0,0.281
3451,103451,664,3,0.9,10.8,32900.0,0.0,1,1,0,0,0.121
3452,103452,704,19,6.0,72.0,145400.0,0.0,0,0,0,0,0.46
3453,103453,726,6,15.8,189.6,25800.0,0.0,1,1,0,0,0.373
3454,103454,689,8,9.0,108.0,57300.0,0.0,1,1,0,0,0.34
3455,103455,664,10,6.8,81.6,76600.0,0.0,1,1,0,0,0.225
3456,103456,742,0,3.3,39.6,32700.0,0.0,1,1,0,0,0.052
3457,103457,680,6,15.0,180.0,199100.0,0.0,0,0,0,0,0.227
3458,103458,653,10,8.8,105.6,38900.0,0.0,0,0,0,0,0.377
3459,103459,708,2,7.0,84.0,206200.0,0.0,3,3,0,0,0.262
3460,103460,732,12,14.6,175.2,104100.0,0.0,1,1,0,0,0.309
3461,103461,691,7,8.3,99.6,179400.0,0.0,1,1,0,0,0.326
3462,103462,743,16,12.3,147.6,252200.0,0.0,1,1,0,0,0.353
3463,103463,677,5,16.9,202.8,49400.0,0.0,3,3,0,0,0.304
3464,103464,793,7,10.2,122.4,305900.0,0.0,3,3,0,0,0.278
3465,103465,735,6,17.0,204.0,50700.0,0.0,3,3,1,0,0.271
3466,103466,725,9,12.0,144.0,14200.0,0.0,1,1,0,0,0.313
3467,103467,733,14,13.9,166.8,30800.0,0.0,0,0,0,0,0.424
3468,103468,697,8,11.2,134.4,108100.0,0.0,2,2,0,0,0.366
3469,103469,725,10,9.9,118.8,41100.0,0.0,3,3,0,0,0.301
3470,103470,719,4,14.0,168.0,72300.0,0.0,2,2,0,0,0.198
3471,103471,671,11,12.2,146.4,43000.0,0.0,1,1,0,0,0.443
3472,103472,718,10,9.0,108.0,116400.0,0.0,4,4,0,1,0.222
3473,103473,662,13,13.0,156.0,69900.0,0.0,1,1,0,1,0.395
3474,103474,676,12,15.0,180.0,101600.0,0.0,3,3,0,0,0.422
3475,103475,688,21,1.5,18.0,29700.0,0.0,0,0,0,0,0.365
3476,103476,667,4,7.0,84.0,70100.0,0.0,1,1,0,0,0.163
3477,103477,653,14,6.7,80.4,26400.0,0.0,4,4,0,0,0.337
3478,103478,814,14,18.3,219.6,87500.0,0.0,1,1,0,0,0.446
3479,103479,826,13,15.7,188.4,73600.0,0.0,0,0,0,0,0.506
3480,103480,815,5,3.7,44.4,87600.0,0.0,1,1,1,0,0.265
3481,103481,713,16,4.3,51.6,183700.0,0.0,1,1,0,0,0.391
3482,103482,688,7,4.3,51.6,38500.0,0.0,2,2,0,0,0.253
3483,103483,662,12,13.6,163.2,44500.0,0.0,2,2,0,0,0.442
3484,103484,807,9,15.0,180.0,58300.0,0.0,0,0,0,0,0.355
3485,103485,690,13,5.5,66.0,33900.0,0.0,1,1,0,0,0.382
3486,103486,645,9,8.8,105.6,36300.0,0.0,3,3,0,0,0.206
3487,103487,705,13,6.0,72.0,25600.0,0.0,0,0,0,0,0.341
3488,103488,573,9,9.0,108.0,29400.0,0.0,1,1,1,0,0.335
3489,103489,770,12,11.7,140.4,38000.0,0.0,3,3,0,0,0.374
3490,103490,807,5,5.7,68.4,34000.0,0.0,2,2,0,0,0.292
3491,103491,729,15,1.9,22.8,103600.0,0.0,2,2,0,0,0.398
3492,103492,709,13,11.0,132.0,33300.0,0.0,0,0,1,0,0.431
3493,103493,746,8,14.5,174.0,46900.0,0.0,2,2,0,0,0.264
3494,103494,639,6,13.0,156.0,55400.0,0.0,0,0,0,0,0.221
3495,103495,796,12,13.8,165.6,45600.0,0.0,1,1,0,0,0.466
3496,103496,741,10,9.0,108.0,40500.0,0.0,2,2,0,0,0.32
3497,103497,722,19,2.0,24.0,14200.0,0.0,1,1,0,0,0.297
3498,103498,784,9,3.9,46.8,205300.0,0.0,0,0,0,0,0.179
3499,103499,679,8,0.9,10.8,57900.0,0.0,2,2,0,0,0.306
3500,103500,742,2,1.4,16.8,49900.0,0.0,1,1,0,0,0.097
3501,103501,697,1,5.0,60.0,60600.0,0.0,0,0,0,0,0.244
3502,103502,766,4,9.2,110.4,63500.0,0.0,1,1,0,0,0.321
3503,103503,672,14,0.6,7.2,31200.0,0.0,0,0,0,0,0.375
3504,103504,747,0,9.5,114.0,85700.0,0.0,1,1,0,0,0.273
3505,103505,673,5,8.3,99.6,99300.0,0.0,2,2,0,0,0.159
3506,103506,728,6,6.4,76.8,132000.0,0.0,4,4,0,0,0.294
3507,103507,792,14,16.5,198.0,192800.0,0.0,0,0,0,1,0.414
3508,103508,629,2,9.8,117.6,75700.0,0.0,0,0,0,0,0.235
3509,103509,699,2,8.1,97.2,104500.0,0.0,1,1,0,0,0.296
3510,103510,679,0,6.0,72.0,84000.0,0.0,1,1,0,0,0.201
3511,103511,683,9,9.5,114.0,135500.0,0.0,3,3,0,0,0.236
3512,103512,807,4,2.4,28.8,180200.0,0.0,3,3,0,0,0.239
3513,103513,734,10,17.4,208.8,78600.0,0.0,0,0,0,0,0.476
3514,103514,638,10,6.0,72.0,14400.0,0.0,2,2,0,0,0.224
3515,103515,697,12,14.2,170.4,95500.0,0.0,1,1,0,0,0.345
3516,103516,633,0,2.0,24.0,23600.0,0.0,1,1,0,0,0.181
3517,103517,712,7,6.1,73.2,170600.0,0.0,2,2,0,0,0.286
3518,103518,760,13,7.3,87.6,106200.0,0.0,1,1,0,0,0.327
3519,103519,687,4,9.6,115.2,33600.0,0.0,2,2,0,0,0.259
3520,103520,678,11,11.5,138.0,131000.0,0.0,1,1,0,0,0.28
3521,103521,665,17,0.7,8.4,83300.0,0.0,3,3,0,0,0.412
3522,103522,739,6,7.0,84.0,116300.0,0.0,2,2,0,1,0.308
3523,103523,705,1,14.0,168.0,47700.0,0.0,0,0,0,0,0.313
3524,103524,697,12,6.6,79.2,28700.0,0.0,2,2,1,1,0.249
3525,103525,811,15,15.1,181.2,168000.0,0.0,2,2,1,0,0.508
3526,103526,716,7,4.6,55.2,90100.0,0.0,4,4,0,0,0.303
3527,103527,694,5,5.2,62.4,95100.0,0.0,1,1,0,0,0.116
3528,103528,746,6,6.2,74.4,135400.0,0.0,0,0,0,0,0.212
3529,103529,722,15,11.4,136.8,117800.0,0.0,1,1,0,0,0.453
3530,103530,834,1,11.0,132.0,383100.0,0.0,2,2,0,0,0.25
3531,103531,734,14,11.4,136.8,82900.0,0.0,2,2,0,0,0.426
3532,103532,741,7,15.0,180.0,186900.0,0.0,5,5,0,0,0.386
3533,103533,688,15,0.1,1.2,35400.0,0.0,1,1,0,0,0.23
3534,103534,801,16,1.4,16.8,139200.0,0.0,4,4,0,0,0.248
3535,103535,691,8,9.5,114.0,197900.0,0.0,0,0,0,0,0.327
3536,103536,643,14,4.0,48.0,47700.0,0.0,0,0,0,0,0.316
3537,103537,784,22,11.8,141.6,147000.0,0.0,2,2,0,0,0.55
3538,103538,638,1,3.0,36.0,13700.0,0.0,5,5,1,0,0.062
3539,103539,772,8,6.5,78.0,83200.0,0.0,1,1,0,0,0.199
3540,103540,669,11,5.7,68.4,54300.0,0.0,1,1,0,0,0.338
3541,103541,718,4,11.5,138.0,38300.0,0.0,4,4,0,0,0.306
3542,103542,732,12,15.3,183.6,51500.0,0.0,2,2,0,0,0.44
3543,103543,705,9,2.0,24.0,32500.0,0.0,1,1,0,0,0.166
3544,103544,685,7,5.6,67.2,73000.0,0.0,0,0,0,0,0.321
3545,103545,677,12,11.0,132.0,167700.0,0.0,0,0,0,0,0.264
3546,103546,831,5,20.4,244.8,104700.0,0.0,1,1,0,0,0.422
3547,103547,732,10,13.4,160.8,53600.0,0.0,4,4,0,0,0.36
3548,103548,757,16,18.0,216.0,67700.0,0.0,2,2,0,0,0.418
3549,103549,603,15,3.3,39.6,34200.0,0.0,1,1,0,0,0.354
3550,103550,786,17,13.7,164.4,79400.0,0.0,1,1,0,0,0.352
3551,103551,746,8,14.9,178.8,84000.0,0.0,1,1,1,0,0.336
3552,103552,783,9,9.9,118.8,199600.0,0.0,0,0,0,0,0.325
3553,103553,788,14,1.5,18.0,68000.0,0.0,0,0,0,0,0.351
3554,103554,708,3,13.5,162.0,46000.0,0.0,1,1,0,0,0.343
3555,103555,699,2,10.0,120.0,115300.0,1.0,0,0,1,0,0.134
3556,103556,724,6,9.3,111.6,25100.0,0.0,1,1,0,0,0.269
3557,103557,683,16,5.7,68.4,29600.0,0.0,1,1,0,0,0.321
3558,103558,734,12,8.4,100.8,79100.0,0.0,3,3,0,0,0.353
3559,103559,648,12,0.0,0.0,52700.0,0.0,1,1,1,0,0.285
3560,103560,740,7,4.0,48.0,194000.0,0.0,0,0,0,0,0.143
3561,103561,668,21,7.1,85.2,113200.0,0.0,2,2,0,0,0.386
3562,103562,702,2,11.4,136.8,34600.0,0.0,2,2,0,0,0.29
3563,103563,657,1,15.0,180.0,53900.0,0.0,0,0,0,0,0.346
3564,103564,734,9,12.6,151.2,119400.0,0.0,0,0,0,0,0.379
3565,103565,745,14,6.0,72.0,49900.0,0.0,2,2,0,0,0.379
3566,103566,742,15,12.3,147.6,28300.0,0.0,0,0,0,0,0.36
3567,103567,737,7,4.7,56.4,283000.0,0.0,0,0,1,0,0.263
3568,103568,670,14,5.0,60.0,78400.0,0.0,1,1,0,0,0.406
3569,103569,700,7,6.0,72.0,30800.0,0.0,0,0,1,0,0.239
3570,103570,704,10,11.0,132.0,40600.0,0.0,0,0,0,0,0.339
3571,103571,665,14,2.7,32.4,43700.0,0.0,1,1,0,0,0.29
3572,103572,691,8,1.4,16.8,108500.0,0.0,2,2,0,0,0.313
3573,103573,763,16,4.9,58.8,144400.0,0.0,1,1,0,0,0.314
3574,103574,749,9,14.0,168.0,115400.0,0.0,2,2,0,0,0.415
3575,103575,746,12,14.0,168.0,61700.0,0.0,2,2,0,0,0.397
3576,103576,779,17,12.7,152.4,82600.0,0.0,2,2,0,0,0.344
3577,103577,654,11,2.0,24.0,22200.0,0.0,1,1,0,0,0.344
3578,103578,723,4,2.7,32.4,78800.0,0.0,1,1,0,0,0.183
3579,103579,757,9,1.9,22.8,46300.0,0.0,3,3,0,0,0.199
3580,103580,655,6,1.0,12.0,54900.0,0.0,4,4,0,0,0.098
3581,103581,769,12,7.2,86.4,50900.0,0.0,1,1,0,0,0.328
3582,103582,737,15,16.6,199.2,126700.0,0.0,0,0,0,0,0.537
3583,103583,769,9,11.9,142.8,151100.0,0.0,2,2,0,0,0.244
3584,103584,737,10,17.6,211.2,36000.0,0.0,1,1,1,0,0.41
3585,103585,708,6,10.4,124.8,86300.0,1.0,1,1,0,0,0.247
3586,103586,749,8,18.0,216.0,191000.0,0.0,2,2,0,0,0.288
3587,103587,680,8,15.3,183.6,124700.0,0.0,2,2,0,0,0.404
3588,103588,727,11,11.0,132.0,138100.0,0.0,4,4,0,0,0.292
3589,103589,772,13,10.8,129.6,187700.0,0.0,0,0,0,0,0.436
3590,103590,683,11,12.2,146.4,52000.0,0.0,1,1,0,0,0.387
3591,103591,821,14,15.7,188.4,136400.0,0.0,1,1,0,0,0.38
3592,103592,770,15,25.2,302.4,170700.0,1.0,1,1,0,0,0.526
3593,103593,667,7,14.0,168.0,128000.0,,1,1,0,0,0.268
3594,103594,675,10,8.4,100.8,47800.0,0.0,1,1,0,0,0.266
3595,103595,695,12,4.1,49.2,119000.0,0.0,0,0,0,0,0.208
3596,103596,774,14,12.3,147.6,69600.0,0.0,1,1,0,0,0.35
3597,103597,772,4,6.4,76.8,126800.0,0.0,1,1,0,0,0.182
3598,103598,721,3,6.1,73.2,135800.0,0.0,0,0,0,0,0.29
3599,103599,676,8,4.6,55.2,70600.0,0.0,0,0,0,0,0.284
3600,103600,686,4,8.0,96.0,121400.0,0.0,0,0,0,0,0.306
3601,103601,702,20,16.4,196.8,165400.0,0.0,1,1,0,0,0.51
3602,103602,704,6,7.0,84.0,39900.0,0.0,0,0,0,0,0.325
3603,103603,792,2,6.7,80.4,369300.0,0.0,2,2,0,0,0.121
3604,103604,708,9,13.0,156.0,56000.0,0.0,1,1,0,0,0.255
3605,103605,773,4,5.2,62.4,130500.0,0.0,2,2,0,0,0.185
3606,103606,769,10,8.2,98.4,228500.0,0.0,0,0,0,0,0.389
3607,103607,763,10,11.4,136.8,150200.0,0.0,2,2,0,0,0.418
3608,103608,714,13,11.5,138.0,42100.0,0.0,3,3,0,0,0.395
3609,103609,718,10,7.8,93.6,53100.0,0.0,1,1,0,0,0.34
3610,103610,744,8,15.5,186.0,77400.0,0.0,1,1,0,0,0.268
3611,103611,701,6,10.0,120.0,69500.0,0.0,0,0,0,0,0.25
3612,103612,720,7,5.1,61.2,85600.0,0.0,2,2,0,0,0.296
3613,103613,679,16,9.6,115.2,24500.0,0.0,4,4,0,0,0.483
3614,103614,794,5,2.0,24.0,41300.0,0.0,3,3,0,0,0.255
3615,103615,660,19,3.4,40.8,37200.0,0.0,0,0,0,0,0.412
3616,103616,624,11,1.2,14.4,79900.0,0.0,1,1,0,0,0.332
3617,103617,673,5,12.2,146.4,59500.0,0.0,1,1,0,0,0.231
3618,103618,696,13,16.1,193.2,21700.0,0.0,0,0,0,0,0.338
3619,103619,700,8,9.0,108.0,32600.0,0.0,3,3,0,0,0.239
3620,103620,703,11,13.0,156.0,48900.0,0.0,0,0,0,0,0.302
3621,103621,673,9,5.8,69.6,42200.0,0.0,2,2,0,0,0.303
3622,103622,744,18,5.7,68.4,184700.0,0.0,1,1,0,0,0.445
3623,103623,706,7,3.0,36.0,84500.0,0.0,2,2,0,0,0.262
3624,103624,694,10,7.0,84.0,29400.0,0.0,0,0,0,0,0.337
3625,103625,742,11,14.8,177.6,203800.0,0.0,2,2,0,0,0.347
3626,103626,711,3,6.2,74.4,41900.0,0.0,2,2,0,0,0.142
3627,103627,732,14,1.4,16.8,104100.0,0.0,1,1,0,0,0.353
3628,103628,674,10,6.3,75.6,84800.0,0.0,1,1,0,0,0.249
3629,103629,738,12,11.2,134.4,76300.0,0.0,3,3,0,0,0.444
3630,103630,759,12,6.1,73.2,68300.0,0.0,1,1,0,0,0.349
3631,103631,686,10,13.0,156.0,140000.0,0.0,1,1,0,0,0.336
3632,103632,746,3,6.8,81.6,103700.0,0.0,2,2,0,0,0.138
3633,103633,682,5,9.3,111.6,39400.0,0.0,1,1,0,0,0.249
3634,103634,679,6,11.0,132.0,33600.0,0.0,2,2,0,0,0.238
3635,103635,719,11,5.0,60.0,66300.0,1.0,1,1,0,0,0.259
3636,103636,648,12,1.0,12.0,30200.0,0.0,3,3,0,0,0.348
3637,103637,653,6,1.0,12.0,68000.0,0.0,1,1,0,0,0.103
3638,103638,650,7,6.0,72.0,87900.0,0.0,0,0,0,0,0.267
3639,103639,703,1,15.6,187.2,140800.0,0.0,0,0,0,0,0.175
3640,103640,756,4,6.4,76.8,164200.0,0.0,3,3,0,0,0.14
3641,103641,770,13,10.5,126.0,185700.0,0.0,1,1,0,0,0.282
3642,103642,728,11,4.2,50.4,107200.0,0.0,2,2,0,0,0.367
3643,103643,813,16,12.7,152.4,240000.0,0.0,0,0,0,0,0.39
3644,103644,768,8,2.5,30.0,113600.0,0.0,4,4,0,0,0.236
3645,103645,663,7,10.0,120.0,26900.0,0.0,4,4,0,0,0.322
3646,103646,698,9,6.9,82.8,19800.0,0.0,2,2,0,0,0.365
3647,103647,695,17,3.5,42.0,170500.0,0.0,2,2,0,0,0.263
3648,103648,720,7,16.7,200.4,83200.0,0.0,0,0,1,0,0.432
3649,103649,669,4,11.0,132.0,64200.0,0.0,1,1,0,0,0.223
3650,103650,713,6,13.0,156.0,83700.0,0.0,2,2,1,0,0.389
3651,103651,810,8,11.1,133.2,307700.0,0.0,1,1,0,0,0.295
3652,103652,747,15,4.3,51.6,120700.0,0.0,2,2,0,0,0.342
3653,103653,749,6,7.6,91.2,155900.0,0.0,1,1,0,0,0.219
3654,103654,807,14,3.6,43.2,256200.0,0.0,1,1,0,0,0.331
3655,103655,745,5,13.6,163.2,39700.0,0.0,2,2,0,0,0.395
3656,103656,760,5,13.0,156.0,184600.0,0.0,3,3,0,0,0.338
3657,103657,707,2,16.8,201.6,38800.0,0.0,2,2,0,1,0.279
3658,103658,618,6,10.0,120.0,36000.0,1.0,1,1,0,0,0.192
3659,103659,694,10,4.2,50.4,98200.0,0.0,1,1,0,0,0.265
3660,103660,808,3,11.4,136.8,49000.0,0.0,3,3,0,1,0.324
3661,103661,706,14,9.1,109.2,149300.0,0.0,4,4,0,0,0.431
3662,103662,787,8,12.9,154.8,38300.0,0.0,0,0,0,0,0.234
3663,103663,668,10,8.0,96.0,33200.0,0.0,3,3,0,0,0.328
3664,103664,700,6,11.9,142.8,70300.0,0.0,1,1,0,0,0.214
3665,103665,691,7,4.8,57.6,29200.0,0.0,0,0,0,0,0.29
3666,103666,609,18,5.0,60.0,30200.0,0.0,1,1,0,0,0.372
3667,103667,732,11,8.9,106.8,20100.0,0.0,1,1,0,0,0.295
3668,103668,744,1,7.0,84.0,150700.0,0.0,4,4,0,0,0.12
3669,103669,783,10,5.0,60.0,104900.0,0.0,1,1,0,0,0.373
3670,103670,747,13,9.7,116.4,67300.0,0.0,1,1,0,0,0.362
3671,103671,652,6,6.4,76.8,41700.0,0.0,3,3,0,0,0.152
3672,103672,737,6,12.1,145.2,102000.0,0.0,0,0,0,0,0.208
3673,103673,825,20,7.9,94.8,115900.0,0.0,2,2,0,0,0.404
3674,103674,766,16,14.5,174.0,66500.0,0.0,2,2,0,0,0.491
3675,103675,715,5,1.0,12.0,52000.0,0.0,2,2,1,0,0.155
3676,103676,681,10,7.0,84.0,47400.0,0.0,2,2,0,0,0.218
3677,103677,655,13,4.0,48.0,34200.0,0.0,3,3,0,0,0.39
3678,103678,689,13,6.1,73.2,90300.0,0.0,1,1,0,0,0.281
3679,103679,704,10,11.0,132.0,99300.0,0.0,2,2,0,0,0.334
3680,103680,684,13,4.7,56.4,125400.0,0.0,1,1,0,0,0.246
3681,103681,700,14,12.3,147.6,87500.0,0.0,0,0,0,0,0.367
3682,103682,681,16,5.5,66.0,48600.0,0.0,0,0,0,0,0.443
3683,103683,733,6,6.9,82.8,38000.0,0.0,2,2,0,0,0.157
3684,103684,709,13,2.6,31.2,67900.0,0.0,0,0,0,0,0.302
3685,103685,846,13,12.0,144.0,141500.0,0.0,2,2,0,0,0.343
3686,103686,620,2,6.0,72.0,51200.0,0.0,3,3,0,0,0.086
3687,103687,720,12,12.6,151.2,92500.0,0.0,2,2,0,0,0.462
3688,103688,713,11,3.9,46.8,144800.0,0.0,3,3,0,0,0.253
3689,103689,751,9,6.2,74.4,76000.0,0.0,2,2,0,0,0.218
3690,103690,739,14,14.0,168.0,172700.0,0.0,0,0,0,0,0.404
3691,103691,720,7,6.0,72.0,85500.0,0.0,1,1,0,0,0.326
3692,103692,733,8,8.5,102.0,33700.0,0.0,2,2,0,0,0.37
3693,103693,708,13,9.1,109.2,67500.0,0.0,2,2,1,0,0.374
3694,103694,657,4,12.0,144.0,89300.0,0.0,1,1,0,0,0.2
3695,103695,709,8,6.5,78.0,76000.0,0.0,2,2,1,0,0.261
3696,103696,749,9,1.0,12.0,38200.0,0.0,1,1,0,0,0.163
3697,103697,695,15,4.7,56.4,88100.0,0.0,3,3,0,0,0.346
3698,103698,690,17,1.9,22.8,41000.0,0.0,0,0,0,0,0.337
3699,103699,708,12,11.0,132.0,22900.0,0.0,2,2,0,0,0.446
3700,103700,746,16,8.3,99.6,125000.0,0.0,0,0,0,0,0.367
3701,103701,672,5,11.0,132.0,98000.0,0.0,1,1,0,0,0.34
3702,103702,677,5,3.0,36.0,61800.0,0.0,3,3,0,0,0.173
3703,103703,712,20,10.7,128.4,82500.0,0.0,2,2,0,0,0.415
3704,103704,652,7,11.0,132.0,38500.0,0.0,2,2,0,0,0.294
3705,103705,702,2,9.3,111.6,29500.0,0.0,1,1,0,0,0.121
3706,103706,750,9,8.5,102.0,54000.0,0.0,1,1,0,0,0.376
3707,103707,661,8,2.0,24.0,20700.0,0.0,0,0,0,0,0.23
3708,103708,701,14,5.0,60.0,91800.0,0.0,2,2,0,0,0.256
3709,103709,699,11,6.7,80.4,110300.0,0.0,0,0,0,0,0.315
3710,103710,758,1,10.4,124.8,170500.0,0.0,0,0,0,0,0.266
3711,103711,762,12,11.1,133.2,52700.0,0.0,3,3,0,0,0.415
3712,103712,747,15,11.2,134.4,76500.0,0.0,2,2,0,0,0.321
3713,103713,717,7,12.0,144.0,62300.0,0.0,2,2,0,0,0.258
3714,103714,803,9,4.9,58.8,159200.0,0.0,0,0,0,0,0.236
3715,103715,716,19,8.9,106.8,371800.0,0.0,1,1,0,0,0.388
3716,103716,732,11,5.0,60.0,65800.0,0.0,1,1,0,0,0.381
3717,103717,672,15,21.4,256.8,67800.0,0.0,0,0,0,0,0.588
3718,103718,659,9,4.0,48.0,28700.0,0.0,0,0,0,0,0.24
3719,103719,705,10,10.2,122.4,67800.0,0.0,0,0,1,0,0.255
3720,103720,671,3,3.0,36.0,64900.0,0.0,1,1,0,0,0.222
3721,103721,677,8,7.8,93.6,193200.0,0.0,3,3,0,0,0.366
3722,103722,685,15,3.0,36.0,19100.0,0.0,3,3,1,0,0.321
3723,103723,721,4,9.8,117.6,140300.0,0.0,3,3,0,0,0.231
3724,103724,758,8,7.9,94.8,169900.0,0.0,0,0,0,0,0.375
3725,103725,775,22,11.5,138.0,59800.0,0.0,3,3,0,0,0.554
3726,103726,701,5,12.8,153.6,123100.0,0.0,0,0,0,0,0.327
3727,103727,762,1,12.2,146.4,290300.0,0.0,2,2,0,0,0.229
3728,103728,678,4,8.8,105.6,111100.0,0.0,0,0,0,0,0.282
3729,103729,673,7,9.0,108.0,13900.0,0.0,2,2,0,0,0.198
3730,103730,663,6,0.0,0.0,48100.0,1.0,2,2,0,0,0.146
3731,103731,674,6,3.4,40.8,28700.0,0.0,3,3,0,0,0.228
3732,103732,805,8,3.7,44.4,130400.0,0.0,2,2,0,0,0.285
3733,103733,721,12,20.4,244.8,23800.0,0.0,1,1,1,0,0.399
3734,103734,729,9,11.7,140.4,101800.0,0.0,2,2,0,0,0.419
3735,103735,814,10,7.1,85.2,112600.0,0.0,1,1,0,0,0.308
3736,103736,642,16,14.1,169.2,36600.0,0.0,3,3,0,0,0.417
3737,103737,701,12,13.1,157.2,30800.0,0.0,0,0,0,0,0.385
3738,103738,776,20,2.9,34.8,127300.0,0.0,0,0,0,0,0.436
3739,103739,830,6,13.9,166.8,91000.0,0.0,2,2,0,0,0.259
3740,103740,707,11,13.6,163.2,168800.0,0.0,0,0,0,0,0.281
3741,103741,768,11,8.2,98.4,48400.0,0.0,1,1,0,0,0.361
3742,103742,663,14,4.0,48.0,79700.0,0.0,2,2,0,0,0.398
3743,103743,698,7,10.0,120.0,127000.0,0.0,2,2,0,0,0.242
3744,103744,733,5,12.9,154.8,286500.0,0.0,2,2,1,0,0.388
3745,103745,706,17,4.6,55.2,127500.0,0.0,3,3,0,0,0.348
3746,103746,669,4,7.3,87.6,52600.0,0.0,1,1,0,0,0.151
