customer_id,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign
103148,Mortgage,256500,360,2.86,Home Purchase,0.753,Branch,1045,O
103149,Mortgage,191100,360,5.35,Home Purchase,0.79,Branch,1082,D
103150,Personal Loan,16600,36,12.35,Medical,0.0,Branch,1045,R
103151,Mortgage,354900,360,6.13,Home Purchase,0.664,Broker,1044,A
103152,Credit Card,9500,0,18.13,Revolving Credit,0.0,Branch,1095,X
103153,Personal Loan,23400,24,11.2,Debt Consolidation,0.0,Online,1085,C
103154,Personal Loan,22000,36,10.6,Major Purchase,0.0,Online,1047,M
103155,Mortgage,225700,360,5.96,Home Purchase,0.785,Online,998,B
103156,Personal Loan,21400,48,10.84,Other,0.0,Broker,1003,Y
103157,Personal Loan,13000,60,11.65,Medical,0.0,Broker,1096,P
103158,Personal Loan,17500,24,13.53,Major Purchase,0.0,Branch,1001,E
103159,Personal Loan,11000,24,10.84,Home Improvement,0.0,Online,1001,X
103160,Personal Loan,23000,36,12.86,Home Improvement,0.0,Online,1056,B
103161,Credit Card,2200,0,18.2,Revolving Credit,0.0,Branch,1078,R
103162,Mortgage,319900,360,6.32,Home Purchase,0.763,Broker,999,L
103163,Personal Loan,10600,36,9.82,Major Purchase,0.0,Online,1046,K
103164,Credit Card,7100,0,16.96,Revolving Credit,0.0,Branch,1000,Y
103165,Personal Loan,12200,24,10.09,Debt Consolidation,0.0,Online,1094,B
103166,Personal Loan,12200,36,13.32,Home Improvement,0.0,Broker,1052,A
103167,Mortgage,78500,360,6.48,Refinance,0.934,Broker,1045,Q
103168,Credit Card,11300,0,20.09,Revolving Credit,0.0,Branch,1049,P
103169,Credit Card,7000,0,19.06,Revolving Credit,0.0,Branch,1050,W
103170,Mortgage,341000,360,5.86,Refinance,0.824,Direct Mail,1050,E
103171,Personal Loan,6600,60,11.35,Home Improvement,0.0,Online,1046,W
103172,Mortgage,310300,360,4.32,Refinance,0.793,Online,1003,Y
103173,Personal Loan,17800,48,12.92,Major Purchase,0.0,Branch,1045,S
103174,Personal Loan,21000,36,11.11,Debt Consolidation,0.0,Online,1002,J
103175,Credit Card,1000,0,19.05,Revolving Credit,0.0,Online,1046,M
103176,Credit Card,11600,0,19.13,Revolving Credit,0.0,Broker,1094,D
103177,Credit Card,13200,0,20.41,Revolving Credit,0.0,Branch,1047,H
103178,Personal Loan,15700,12,11.12,Home Improvement,0.0,Online,1045,O
103179,Personal Loan,19700,24,14.66,Medical,0.0,Branch,998,N
103180,Credit Card,16200,0,17.69,Revolving Credit,0.0,Online,1091,Z
103181,Mortgage,348900,360,5.65,Home Purchase,0.536,Online,999,D
103182,Personal Loan,10200,48,10.71,Major Purchase,0.0,Direct Mail,1081,C
103183,Personal Loan,17800,60,11.52,Home Improvement,0.0,Direct Mail,1051,U
103184,Mortgage,213000,360,5.24,Home Purchase,0.862,Online,1082,F
103185,Personal Loan,10900,48,11.01,Debt Consolidation,0.0,Online,1087,J
103186,Personal Loan,8600,36,11.7,Home Improvement,0.0,Broker,1045,U
103187,Personal Loan,20400,48,11.87,Debt Consolidation,0.0,Online,1082,N
103188,Credit Card,7800,0,18.15,Revolving Credit,0.0,Branch,1004,I
103189,Personal Loan,18800,36,11.8,Major Purchase,0.0,Branch,1042,Y
103190,Mortgage,464000,360,7.46,Refinance,0.705,Broker,1050,L
103191,Mortgage,501000,180,8.37,Home Purchase,0.868,Branch,1086,N
103192,Credit Card,11900,0,18.79,Revolving Credit,0.0,Online,1047,B
103193,Home Loan,337000,360,6.82,Refinance,0.898,Online,1047,K
103194,Mortgage,318700,360,4.21,Home Purchase,0.654,Direct Mail,1055,M
103195,Home Loan,187500,360,6.32,Refinance,0.764,Branch,1086,M
103196,Personal Loan,35900,36,15.29,Debt Consolidation,0.0,Online,1003,X
103197,Home Loan,487100,360,6.1,Home Purchase,0.785,Online,1079,Z
103198,Personal Loan,11400,24,11.95,Major Purchase,0.0,Branch,1095,D
103199,Credit Card,12800,0,17.72,Revolving Credit,0.0,Broker,1076,P
103200,Mortgage,199900,360,4.69,Home Purchase,0.798,Branch,1053,Y
103201,Personal Loan,3200,36,12.13,Major Purchase,0.0,Branch,1001,M
103202,Personal Loan,14400,24,10.45,Other,0.0,Online,1055,F
103203,Personal Loan,19800,48,12.59,Medical,0.0,Broker,1058,O
103204,Personal Loan,7800,24,10.37,Home Improvement,0.0,Direct Mail,1064,K
103205,Mortgage,53900,360,6.66,Refinance,0.851,Online,1048,P
103206,Personal Loan,23900,48,13.59,Home Improvement,0.0,Online,1086,V
103207,Mortgage,373800,360,6.58,Refinance,0.62,Online,1083,I
103208,Mortgage,417200,180,5.53,Refinance,0.665,Branch,1076,Q
103209,Credit Card,13500,0,18.52,Revolving Credit,0.0,Branch,1079,T
103210,Personal Loan,7600,48,12.49,Major Purchase,0.0,Branch,1066,P
103211,Mortgage,321800,360,4.91,Refinance,0.707,Online,1003,U
103212,Mortgage,318400,360,6.65,Home Purchase,0.859,Online,1010,L
103213,Mortgage,595600,360,6.46,Home Purchase,0.749,Online,1052,X
103214,Credit Card,16500,0,17.43,Revolving Credit,0.0,Branch,1038,E
103215,Home Loan,227100,360,7.32,Refinance,0.932,Branch,1004,O
103216,Mortgage,344800,360,7.54,Refinance,0.752,Online,1003,V
103217,Mortgage,224200,360,7.41,Home Purchase,0.693,Online,1043,T
103218,Personal Loan,25000,12,14.64,Debt Consolidation,0.0,Online,1005,J
103219,Personal Loan,24200,36,12.38,Home Improvement,0.0,Online,997,D
103220,Credit Card,12800,0,15.57,Revolving Credit,0.0,Broker,998,O
103221,Mortgage,255300,360,6.2,Refinance,0.922,Online,1001,W
103222,Mortgage,411500,360,6.36,Home Purchase,0.87,Branch,1078,X
103223,Personal Loan,7300,24,11.69,Medical,0.0,Broker,1084,H
103224,Personal Loan,18700,24,11.97,Other,0.0,Branch,1086,W
103225,Credit Card,4500,0,16.71,Revolving Credit,0.0,Online,1002,J
103226,Personal Loan,21600,48,12.56,Debt Consolidation,0.0,Online,1075,L
103227,Personal Loan,39500,48,14.77,Debt Consolidation,0.0,Online,1077,I
103228,Mortgage,362100,360,7.08,Refinance,0.57,Branch,1003,E
103229,Credit Card,3100,0,18.03,Revolving Credit,0.0,Branch,1049,R
103230,Personal Loan,18900,60,13.49,Other,0.0,Online,1047,X
103231,Personal Loan,25000,48,13.45,Medical,0.0,Online,997,M
103232,Personal Loan,27000,48,14.05,Major Purchase,0.0,Branch,998,K
103233,Personal Loan,24700,48,9.92,Debt Consolidation,0.0,Branch,1000,Q
103234,Mortgage,219900,180,4.34,Refinance,0.608,Direct Mail,1043,B
103235,Personal Loan,16500,48,12.55,Debt Consolidation,0.0,Online,1092,N
103236,Credit Card,3100,0,18.09,Revolving Credit,0.0,Direct Mail,1080,B
103237,Mortgage,531600,360,4.87,Home Purchase,0.598,Branch,1048,Q
103238,Credit Card,1500,0,17.34,Revolving Credit,0.0,Online,1003,V
103239,Mortgage,193600,360,8.41,Home Purchase,0.856,Direct Mail,1044,X
103240,Personal Loan,28000,24,10.38,Home Improvement,0.0,Broker,1096,I
103241,Mortgage,472500,360,8.27,Refinance,0.899,Online,997,G
103242,Home Loan,186000,360,5.41,Refinance,0.854,Branch,1010,B
103243,Home Loan,404200,360,5.58,Refinance,0.968,Online,1043,A
103244,Credit Card,6200,0,16.88,Revolving Credit,0.0,Online,1043,U
103245,Mortgage,319100,180,2.64,Home Purchase,0.888,Online,998,B
103246,Mortgage,440100,360,8.52,Home Purchase,0.792,Branch,1043,E
103247,Mortgage,263200,360,5.06,Home Purchase,0.862,Broker,1010,N
103248,Mortgage,300000,360,8.06,Home Purchase,0.899,Broker,1042,K
103249,Credit Card,17300,0,17.55,Revolving Credit,0.0,Online,1094,R
103250,Personal Loan,11700,48,12.17,Major Purchase,0.0,Branch,1040,H
103251,Personal Loan,24200,36,10.77,Home Improvement,0.0,Branch,1077,I
103252,Home Loan,150000,360,5.99,Refinance,0.823,Branch,1001,C
103253,Mortgage,283200,180,9.17,Refinance,0.86,Online,1089,K
103254,Personal Loan,22000,36,9.85,Medical,0.0,Broker,1079,I
103255,Home Loan,127400,360,5.78,Home Purchase,0.888,Branch,1081,T
103256,Personal Loan,18900,36,11.33,Debt Consolidation,0.0,Branch,999,F
103257,Mortgage,356200,360,6.08,Refinance,0.895,Branch,1095,T
103258,Mortgage,202600,360,5.77,Home Purchase,0.885,Online,1054,I
103259,Credit Card,13400,0,18.93,Revolving Credit,0.0,Online,1043,U
103260,Personal Loan,8400,36,10.56,Home Improvement,0.0,Online,1044,D
103261,Personal Loan,25500,48,11.71,Major Purchase,0.0,Branch,1084,X
103262,Home Loan,298200,360,7.71,Refinance,0.735,Online,1070,B
103263,Credit Card,12400,0,17.94,Revolving Credit,0.0,Broker,1046,Y
103264,Personal Loan,14300,36,11.77,Home Improvement,0.0,Online,1088,Q
103265,Personal Loan,24400,36,11.82,Major Purchase,0.0,Online,1084,J
103266,Personal Loan,13600,36,12.7,Debt Consolidation,0.0,Broker,1041,F
103267,Credit Card,10500,0,19.19,Revolving Credit,0.0,Broker,1075,Q
103268,Personal Loan,18000,48,14.02,Debt Consolidation,0.0,Online,1050,E
103269,Mortgage,258800,360,6.34,Refinance,0.765,Online,1077,R
103270,Mortgage,155400,360,6.72,Home Purchase,0.66,Branch,1015,U
103271,Personal Loan,5700,60,10.56,Major Purchase,0.0,Broker,1083,E
103272,Credit Card,19200,0,14.68,Revolving Credit,0.0,Direct Mail,1004,O
103273,Home Loan,437500,360,7.45,Home Purchase,0.792,Online,1045,K
103274,Credit Card,4400,0,19.48,Revolving Credit,0.0,Online,996,R
103275,Mortgage,147500,360,5.39,Home Purchase,0.704,Online,1011,M
103276,Mortgage,66300,360,9.03,Home Purchase,0.794,Online,1016,S
103277,Mortgage,255300,360,6.89,Refinance,0.754,Branch,1047,D
103278,Personal Loan,16000,60,12.77,Medical,0.0,Branch,999,H
103279,Mortgage,205400,180,5.63,Refinance,0.919,Online,1049,P
103280,Mortgage,374900,360,5.35,Refinance,0.598,Branch,1070,A
103281,Credit Card,6400,0,15.44,Revolving Credit,0.0,Branch,1047,Q
103282,Personal Loan,22100,60,11.36,Other,0.0,Online,1084,X
103283,Personal Loan,35900,60,13.96,Other,0.0,Online,1052,L
103284,Home Loan,347600,360,7.36,Refinance,0.865,Branch,1048,X
103285,Credit Card,9800,0,16.38,Revolving Credit,0.0,Broker,1083,K
103286,Personal Loan,15800,24,9.83,Debt Consolidation,0.0,Broker,1097,J
103287,Personal Loan,16400,12,11.94,Debt Consolidation,0.0,Online,1047,R
103288,Personal Loan,23300,60,10.56,Debt Consolidation,0.0,Online,1039,A
103289,Personal Loan,22400,24,12.56,Other,0.0,Broker,1000,L
103290,Personal Loan,21400,36,13.75,Debt Consolidation,0.0,Online,1083,Q
103291,Credit Card,4900,0,18.76,Revolving Credit,0.0,Direct Mail,998,Q
103292,Personal Loan,3900,48,12.07,Medical,0.0,Branch,996,Y
103293,Mortgage,160800,180,4.89,Home Purchase,0.602,Broker,1002,N
103294,Personal Loan,5300,48,11.89,Major Purchase,0.0,Online,1010,L
103295,Credit Card,12700,0,17.53,Revolving Credit,0.0,Branch,1063,N
103296,Personal Loan,13800,48,8.3,Medical,0.0,Branch,997,Z
103297,Personal Loan,16200,60,12.84,Debt Consolidation,0.0,Online,1075,V
103298,Credit Card,16600,0,16.49,Revolving Credit,0.0,Online,1054,F
103299,Personal Loan,21500,36,9.98,Other,0.0,Broker,1082,R
103300,Home Loan,226400,360,6.86,Refinance,0.704,Online,1090,Y
103301,Personal Loan,4400,60,8.43,Home Improvement,0.0,Branch,1000,Y
103302,Credit Card,3200,0,19.0,Revolving Credit,0.0,Online,1075,I
103303,Mortgage,252700,360,5.96,Home Purchase,0.933,Branch,1085,M
103304,Home Loan,368800,360,3.95,Refinance,0.861,Online,1047,L
103305,Mortgage,358800,180,5.29,Home Purchase,0.853,Branch,1017,C
103306,Credit Card,13300,0,18.26,Revolving Credit,0.0,Branch,1082,B
103307,Personal Loan,35600,36,12.27,Debt Consolidation,0.0,Online,1086,Q
103308,Home Loan,368500,360,6.51,Home Purchase,0.836,Branch,1084,N
103309,Personal Loan,27600,48,12.48,Debt Consolidation,0.0,Online,1003,C
103310,Personal Loan,29300,48,12.67,Debt Consolidation,0.0,Online,1011,X
103311,Mortgage,417300,360,5.22,Home Purchase,0.818,Broker,1040,Y
103312,Personal Loan,7900,36,12.66,Debt Consolidation,0.0,Online,1013,B
103313,Mortgage,69400,360,5.94,Refinance,0.796,Branch,1043,E
103314,Personal Loan,1400,48,11.08,Debt Consolidation,0.0,Online,1084,B
103315,Mortgage,233500,180,5.25,Home Purchase,0.924,Online,1042,Y
103316,Personal Loan,13700,48,10.94,Debt Consolidation,0.0,Online,1017,E
103317,Mortgage,160900,360,7.92,Home Purchase,0.954,Branch,1099,O
103318,Personal Loan,22400,60,13.49,Major Purchase,0.0,Broker,1071,I
103319,Home Loan,150200,360,5.33,Home Purchase,0.911,Online,1074,Z
103320,Home Loan,87500,180,4.77,Home Purchase,0.936,Broker,1063,Q
103321,Personal Loan,5900,24,13.05,Debt Consolidation,0.0,Broker,1083,J
103322,Personal Loan,15000,36,10.22,Major Purchase,0.0,Broker,1011,I
103323,Personal Loan,23600,36,12.98,Debt Consolidation,0.0,Broker,1077,O
103324,Personal Loan,8500,60,14.16,Debt Consolidation,0.0,Branch,997,Y
103325,Personal Loan,18600,60,13.06,Other,0.0,Branch,1004,G
103326,Mortgage,327400,360,7.31,Home Purchase,0.715,Online,1078,W
103327,Credit Card,7100,0,18.22,Revolving Credit,0.0,Online,1045,Z
103328,Credit Card,7300,0,16.85,Revolving Credit,0.0,Broker,1078,Q
103329,Personal Loan,17600,48,9.88,Home Improvement,0.0,Branch,1048,T
103330,Credit Card,7700,0,17.08,Revolving Credit,0.0,Branch,1072,T
103331,Personal Loan,23800,48,12.73,Debt Consolidation,0.0,Online,1048,O
103332,Mortgage,392600,360,6.31,Refinance,0.8,Online,1072,V
103333,Mortgage,296100,360,6.85,Refinance,0.767,Branch,1075,C
103334,Credit Card,7000,0,18.47,Revolving Credit,0.0,Online,1084,C
103335,Personal Loan,29500,36,12.15,Debt Consolidation,0.0,Online,1081,W
103336,Mortgage,67000,360,5.23,Home Purchase,0.944,Broker,1018,P
103337,Credit Card,10000,0,16.65,Revolving Credit,0.0,Online,1081,S
103338,Personal Loan,23500,48,12.05,Home Improvement,0.0,Branch,1079,S
103339,Mortgage,73600,360,6.35,Home Purchase,0.869,Branch,1002,H
103340,Personal Loan,18200,12,12.4,Medical,0.0,Direct Mail,1038,A
103341,Personal Loan,9400,12,10.25,Major Purchase,0.0,Branch,1049,W
103342,Mortgage,488000,360,6.37,Home Purchase,0.823,Online,1099,I
103343,Credit Card,8500,0,17.58,Revolving Credit,0.0,Online,998,A
103344,Credit Card,10400,0,17.07,Revolving Credit,0.0,Online,1043,D
103345,Home Loan,221300,360,4.63,Home Purchase,0.68,Broker,1091,W
103346,Personal Loan,30200,36,11.93,Debt Consolidation,0.0,Online,998,X
103347,Personal Loan,10200,60,12.52,Debt Consolidation,0.0,Online,1005,G
103348,Credit Card,9300,0,19.23,Revolving Credit,0.0,Online,1090,T
103349,Home Loan,65700,360,6.27,Home Purchase,0.713,Branch,1036,G
103350,Mortgage,92800,360,6.96,Home Purchase,0.683,Branch,1014,V
103351,Personal Loan,23300,48,9.73,Major Purchase,0.0,Branch,1086,R
103352,Personal Loan,25000,36,11.51,Debt Consolidation,0.0,Broker,1054,M
103353,Mortgage,182400,360,4.7,Home Purchase,0.697,Branch,1001,N
103354,Personal Loan,17500,36,11.15,Debt Consolidation,0.0,Online,1041,R
103355,Personal Loan,6900,48,9.14,Debt Consolidation,0.0,Broker,1074,X
103356,Personal Loan,32800,24,12.93,Debt Consolidation,0.0,Branch,1048,N
103357,Personal Loan,8600,48,12.77,Major Purchase,0.0,Broker,1089,S
103358,Credit Card,8600,0,20.07,Revolving Credit,0.0,Broker,999,R
103359,Credit Card,6200,0,14.65,Revolving Credit,0.0,Broker,1079,L
103360,Personal Loan,29200,12,12.94,Debt Consolidation,0.0,Broker,1052,Q
103361,Credit Card,4700,0,17.52,Revolving Credit,0.0,Online,1005,A
103362,Mortgage,421000,360,9.2,Refinance,0.662,Online,1001,D
103363,Personal Loan,13200,12,13.39,Home Improvement,0.0,Broker,1012,U
103364,Credit Card,13300,0,17.58,Revolving Credit,0.0,Broker,1045,D
103365,Home Loan,363800,360,8.13,Home Purchase,0.924,Online,1068,E
103366,Mortgage,165200,180,7.53,Home Purchase,0.637,Broker,1004,P
103367,Personal Loan,5200,36,11.29,Home Improvement,0.0,Broker,1050,U
103368,Mortgage,355900,360,5.63,Home Purchase,0.623,Online,1085,O
103369,Mortgage,189400,360,6.97,Home Purchase,0.936,Online,1050,R
103370,Credit Card,7100,0,19.75,Revolving Credit,0.0,Broker,1000,I
103371,Mortgage,55200,360,5.49,Home Purchase,0.718,Online,1046,P
103372,Mortgage,62500,360,5.74,Refinance,0.855,Online,1082,G
103373,Personal Loan,45300,24,13.64,Debt Consolidation,0.0,Direct Mail,999,O
103374,Credit Card,3100,0,18.31,Revolving Credit,0.0,Online,1042,G
103375,Personal Loan,12000,36,12.71,Debt Consolidation,0.0,Branch,1003,M
103376,Personal Loan,8700,36,10.12,Major Purchase,0.0,Branch,1085,Q
103377,Personal Loan,22100,36,13.24,Debt Consolidation,0.0,Branch,1075,D
103378,Home Loan,364600,180,5.61,Home Purchase,0.951,Online,1055,H
103379,Credit Card,9400,0,17.67,Revolving Credit,0.0,Branch,1091,T
103380,Credit Card,8100,0,19.89,Revolving Credit,0.0,Broker,1015,Z
103381,Personal Loan,7100,36,11.67,Home Improvement,0.0,Online,1005,W
103382,Mortgage,194300,360,7.0,Refinance,0.854,Branch,1047,B
103383,Credit Card,6700,0,16.79,Revolving Credit,0.0,Broker,1043,B
103384,Credit Card,13200,0,17.32,Revolving Credit,0.0,Online,1001,M
103385,Mortgage,196400,360,7.13,Refinance,0.548,Branch,1041,J
103386,Credit Card,9200,0,17.57,Revolving Credit,0.0,Online,1047,S
103387,Mortgage,349000,360,7.35,Home Purchase,0.823,Broker,1017,F
103388,Credit Card,10800,0,19.01,Revolving Credit,0.0,Online,999,B
103389,Credit Card,7500,0,17.48,Revolving Credit,0.0,Broker,1052,C
103390,Personal Loan,10600,48,12.81,Debt Consolidation,0.0,Online,1047,F
103391,Credit Card,14300,0,19.51,Revolving Credit,0.0,Branch,1017,F
103392,Credit Card,13000,0,15.29,Revolving Credit,0.0,Online,1086,O
103393,Credit Card,15500,0,16.32,Revolving Credit,0.0,Branch,1067,J
103394,Credit Card,10300,0,17.61,Revolving Credit,0.0,Branch,1050,X
103395,Home Loan,286800,180,4.29,Home Purchase,0.904,Branch,1068,G
103396,Personal Loan,21400,36,13.51,Other,0.0,Broker,1087,Z
103397,Credit Card,3800,0,20.22,Revolving Credit,0.0,Branch,1059,P
103398,Personal Loan,22600,36,11.93,Debt Consolidation,0.0,Broker,1082,N
103399,Mortgage,364300,360,5.93,Home Purchase,0.822,Online,1005,D
103400,Personal Loan,19100,36,9.98,Major Purchase,0.0,Online,1043,N
103401,Credit Card,4100,0,17.04,Revolving Credit,0.0,Branch,1043,M
103402,Credit Card,10300,0,16.98,Revolving Credit,0.0,Online,1050,X
103403,Credit Card,11000,0,19.01,Revolving Credit,0.0,Online,1012,Q
103404,Credit Card,1000,0,16.66,Revolving Credit,0.0,Branch,1004,A
103405,Home Loan,290300,180,5.94,Refinance,0.764,Branch,1077,L
103406,Personal Loan,7300,36,8.75,Major Purchase,0.0,Branch,1083,Y
103407,Personal Loan,9900,36,12.61,Major Purchase,0.0,Broker,1094,D
103408,Mortgage,288900,180,7.89,Home Purchase,0.773,Online,1080,V
103409,Mortgage,237800,180,8.06,Home Purchase,0.771,Branch,998,T
103410,Credit Card,1600,0,17.19,Revolving Credit,0.0,Online,1079,G
103411,Credit Card,2800,0,16.57,Revolving Credit,0.0,Direct Mail,1086,C
103412,Personal Loan,22800,24,14.31,Other,0.0,Broker,1054,O
103413,Credit Card,7000,0,17.81,Revolving Credit,0.0,Online,1086,N
103414,Personal Loan,5600,24,10.7,Debt Consolidation,0.0,Online,1086,S
103415,Mortgage,354300,360,7.9,Home Purchase,0.83,Online,1000,P
103416,Mortgage,53100,360,6.01,Home Purchase,0.822,Branch,1036,N
103417,Credit Card,3400,0,19.97,Revolving Credit,0.0,Online,1086,L
103418,Personal Loan,18100,24,9.23,Medical,0.0,Broker,1082,A
103419,Mortgage,63900,360,4.46,Refinance,0.704,Online,1015,Q
103420,Mortgage,100600,180,6.96,Home Purchase,0.677,Online,1090,R
103421,Credit Card,9700,0,17.22,Revolving Credit,0.0,Broker,1000,F
103422,Personal Loan,3200,48,11.66,Debt Consolidation,0.0,Broker,1077,P
103423,Mortgage,228300,180,4.97,Home Purchase,0.826,Online,1014,B
103424,Mortgage,233000,360,5.44,Refinance,0.894,Online,1056,Y
103425,Home Loan,357900,180,7.94,Home Purchase,0.723,Branch,1038,C
103426,Credit Card,15700,0,18.73,Revolving Credit,0.0,Broker,1075,P
103427,Credit Card,2500,0,19.35,Revolving Credit,0.0,Broker,1000,N
103428,Credit Card,9200,0,16.67,Revolving Credit,0.0,Branch,1001,L
103429,Personal Loan,13800,48,11.77,Medical,0.0,Broker,1013,I
103430,Credit Card,8100,0,16.43,Revolving Credit,0.0,Broker,1094,M
103431,Credit Card,16600,0,18.55,Revolving Credit,0.0,Branch,1070,N
103432,Home Loan,371500,180,5.64,Refinance,0.712,Broker,1084,G
103433,Home Loan,288900,180,8.04,Refinance,0.737,Online,1045,I
103434,Mortgage,312300,360,5.18,Refinance,0.644,Broker,1052,O
103435,Credit Card,12900,0,16.8,Revolving Credit,0.0,Online,1000,J
103436,Mortgage,115000,360,5.24,Home Purchase,0.648,Online,1004,C
103437,Mortgage,103900,360,5.1,Refinance,0.894,Branch,1088,K
103438,Credit Card,8300,0,19.16,Revolving Credit,0.0,Online,1011,N
103439,Credit Card,2300,0,18.39,Revolving Credit,0.0,Online,1041,T
103440,Mortgage,250600,360,5.91,Refinance,0.836,Online,1080,I
103441,Credit Card,10400,0,16.98,Revolving Credit,0.0,Branch,1084,V
103442,Home Loan,241700,360,5.0,Refinance,0.899,Online,1088,N
103443,Home Loan,300200,360,6.47,Home Purchase,0.801,Online,1013,I
103444,Credit Card,9700,0,17.89,Revolving Credit,0.0,Online,1004,L
